360.68; evolves from : ;408.68;
372.68; evolves from : ;418.66;418.67;
381.68; evolves from : ;381.66;
383.68; evolves from : ;294.67;294.68;
20.71; evolves from : ;20.69;
38.71; evolves from : ;37.69;
40.71; evolves from : ;39.69;
49.71; evolves from : ;48.69;49.70;48.70;
51.71; evolves from : ;50.69;
57.71; evolves from : ;56.69;
59.71; evolves from : ;58.69;
62.71; evolves from : ;61.70;60.70;
83.71; evolves from : ;83.69;83.70;
89.71; evolves from : ;89.70;88.70;
101.71; evolves from : ;100.69;
121.71; evolves from : ;120.69;120.70;
134.71; evolves from : ;197.71;
135.71; evolves from : ;197.71;
136.71; evolves from : ;197.71;
144.71; evolves from : ;144.69;
168.71; evolves from : ;167.69;168.69;168.70;167.70;167.71;
169.71; evolves from : ;41.69;169.69;42.70;42.71;41.70;
171.71; evolves from : ;170.69;170.70;170.71;
182.71; evolves from : ;43.69;44.69;45.71;44.70;44.71;43.70;43.71;
186.71; evolves from : ;61.70;60.70;
192.71; evolves from : ;192.69;
196.71; evolves from : ;197.71;
199.71; evolves from : ;80.69;80.70;80.71;79.70;79.71;
201.71; evolves from : ;201.69;201.70;
217.71; evolves from : ;216.69;
230.71; evolves from : ;116.69;117.71;
235.71; evolves from : ;235.69;
242.71; evolves from : ;113.71;
254.71; evolves from : ;190.69;190.70;190.71;
264.71; evolves from : ;108.69;264.70;
266.71; evolves from : ;114.69;
271.71; evolves from : ;197.71;
272.71; evolves from : ;197.71;
284.71; evolves from : ;282.71;
287.71; evolves from : ;285.69;
288.71; evolves from : ;285.69;
290.71; evolves from : ;290.70;
309.71; evolves from : ;309.69;
313.71; evolves from : ;311.69;311.70;311.71;
334.71; evolves from : ;392.70;
339.71; evolves from : ;197.71;
352.71; evolves from : ;401.69;
381.71; evolves from : ;381.69;
383.71; evolves from : ;294.69;
420.71; evolves from : ;420.69;
20.73; evolves from : ;19.72;
22.73; evolves from : ;21.73;
26.73; evolves from : ;25.72;26.72;25.73;
45.73; evolves from : ;43.72;
49.73; evolves from : ;48.72;
62.73; evolves from : ;60.72;
68.73; evolves from : ;66.72;
87.73; evolves from : ;86.72;86.73;
89.73; evolves from : ;88.72;89.72;
99.73; evolves from : ;98.72;
101.73; evolves from : ;100.72;
106.73; evolves from : ;107.72;
107.73; evolves from : ;107.72;
134.73; evolves from : ;339.73;
135.73; evolves from : ;339.73;
136.73; evolves from : ;339.73;
157.73; evolves from : ;156.73;
166.73; evolves from : ;165.72;
169.73; evolves from : ;42.73;41.73;
182.73; evolves from : ;43.72;
186.73; evolves from : ;60.72;
196.73; evolves from : ;339.73;
197.73; evolves from : ;339.73;
201.73; evolves from : ;201.72;
205.73; evolves from : ;204.72;
211.73; evolves from : ;211.72;
214.73; evolves from : ;214.72;
230.73; evolves from : ;116.72;117.72;117.73;116.73;
237.73; evolves from : ;107.72;
242.73; evolves from : ;259.72;
254.73; evolves from : ;190.73;
263.73; evolves from : ;81.72;
266.73; evolves from : ;114.72;
271.73; evolves from : ;339.73;
272.73; evolves from : ;339.73;
288.73; evolves from : ;287.73;285.73;
302.73; evolves from : ;301.72;
313.73; evolves from : ;311.72;311.73;
359.73; evolves from : ;406.72;
22.76; evolves from : ;22.74;
26.76; evolves from : ;25.74;25.75;25.76;
31.76; evolves from : ;29.74;30.74;30.75;
40.76; evolves from : ;174.74;39.76;
45.76; evolves from : ;43.74;182.76;
49.76; evolves from : ;48.76;
51.76; evolves from : ;50.74;50.75;
62.76; evolves from : ;60.74;61.75;
73.76; evolves from : ;72.76;
80.76; evolves from : ;79.76;
85.76; evolves from : ;84.74;84.75;
91.76; evolves from : ;90.74;
94.76; evolves from : ;93.76;
103.76; evolves from : ;102.74;
105.76; evolves from : ;104.74;
106.76; evolves from : ;236.74;107.75;237.76;
107.76; evolves from : ;236.74;107.75;237.76;
110.76; evolves from : ;109.74;110.75;
122.76; evolves from : ;258.74;
127.76; evolves from : ;127.75;
139.76; evolves from : ;138.74;139.74;
141.76; evolves from : ;140.76;
164.76; evolves from : ;163.74;
166.76; evolves from : ;166.75;
171.76; evolves from : ;170.74;170.75;170.76;
186.76; evolves from : ;60.74;61.75;
199.76; evolves from : ;79.76;
208.76; evolves from : ;95.74;
227.76; evolves from : ;227.75;
230.76; evolves from : ;230.75;
263.76; evolves from : ;81.74;
273.76; evolves from : ;207.75;
287.76; evolves from : ;285.74;
288.76; evolves from : ;285.74;
289.76; evolves from : ;382.74;
313.76; evolves from : ;311.74;311.75;311.76;
346.76; evolves from : ;346.75;
356.76; evolves from : ;382.74;
359.76; evolves from : ;406.74;
361.76; evolves from : ;409.74;
364.76; evolves from : ;413.74;
372.76; evolves from : ;418.75;
383.76; evolves from : ;294.74;294.75;294.76;
3.78; evolves from : ;1.77;
9.78; evolves from : ;8.77;
22.78; evolves from : ;21.77;22.77;
31.78; evolves from : ;29.77;30.77;
34.78; evolves from : ;32.77;33.77;
38.78; evolves from : ;37.77;
40.78; evolves from : ;39.77;
45.78; evolves from : ;45.77;44.78;
62.78; evolves from : ;186.78;
85.78; evolves from : ;84.77;85.77;
97.78; evolves from : ;96.77;
134.78; evolves from : ;133.77;135.77;135.78;196.78;197.77;197.78;272.78;339.77;
136.78; evolves from : ;133.77;135.77;135.78;196.78;197.77;197.78;272.78;339.77;
157.78; evolves from : ;155.77;155.78;
171.78; evolves from : ;170.77;170.78;
182.78; evolves from : ;45.77;44.78;
256.78; evolves from : ;198.77;
271.78; evolves from : ;133.77;135.77;135.78;196.78;197.77;197.78;272.78;339.77;
274.78; evolves from : ;220.77;
281.78; evolves from : ;280.77;281.77;
289.78; evolves from : ;382.77;
313.78; evolves from : ;311.77;311.78;
339.78; evolves from : ;133.77;135.77;135.78;196.78;197.77;197.78;272.78;339.77;
355.78; evolves from : ;355.77;
356.78; evolves from : ;382.77;
362.78; evolves from : ;411.77;
377.78; evolves from : ;375.77;
18.80; evolves from : ;16.79;17.79;17.80;
20.80; evolves from : ;19.79;
26.80; evolves from : ;25.79;26.79;25.80;25.199;
31.80; evolves from : ;31.199;
34.80; evolves from : ;34.199;
45.80; evolves from : ;43.79;44.79;45.199;
51.80; evolves from : ;50.79;
55.80; evolves from : ;54.79;
62.80; evolves from : ;60.79;61.79;62.199;186.199;
91.80; evolves from : ;90.79;90.80;
97.80; evolves from : ;96.79;
103.80; evolves from : ;102.79;
106.80; evolves from : ;107.79;
107.80; evolves from : ;107.79;
124.80; evolves from : ;124.199;
127.80; evolves from : ;127.199;
134.80; evolves from : ;196.79;197.79;197.199;339.80;339.199;
135.80; evolves from : ;196.79;197.79;197.199;339.80;339.199;
136.80; evolves from : ;196.79;197.79;197.199;339.80;339.199;
151.80; evolves from : ;151.199;
154.80; evolves from : ;154.199;
171.80; evolves from : ;170.79;170.80;170.199;
178.80; evolves from : ;178.199;177.199;
181.80; evolves from : ;181.79;
182.80; evolves from : ;43.79;44.79;45.199;
184.80; evolves from : ;183.79;
186.80; evolves from : ;60.79;61.79;62.199;186.199;
192.80; evolves from : ;192.199;
195.80; evolves from : ;194.79;195.79;
196.80; evolves from : ;196.79;197.79;197.199;339.80;339.199;
197.80; evolves from : ;196.79;197.79;197.199;339.80;339.199;
211.80; evolves from : ;211.79;
224.80; evolves from : ;223.79;
237.80; evolves from : ;107.79;
241.80; evolves from : ;241.199;
255.80; evolves from : ;255.199;
263.80; evolves from : ;263.199;81.80;
268.80; evolves from : ;240.79;126.79;126.80;
271.80; evolves from : ;196.79;197.79;197.199;339.80;339.199;
272.80; evolves from : ;196.79;197.79;197.199;339.80;339.199;
284.80; evolves from : ;284.199;
302.80; evolves from : ;301.199;
306.80; evolves from : ;305.79;
309.80; evolves from : ;385.79;
310.80; evolves from : ;310.79;
313.80; evolves from : ;311.79;311.80;311.199;
326.80; evolves from : ;325.199;
329.80; evolves from : ;329.199;
335.80; evolves from : ;335.79;
346.80; evolves from : ;346.199;
350.80; evolves from : ;350.199;
362.80; evolves from : ;411.79;362.79;
367.80; evolves from : ;365.79;
370.80; evolves from : ;370.199;
373.80; evolves from : ;373.199;
383.80; evolves from : ;294.79;
420.80; evolves from : ;420.79;
6.83; evolves from : ;4.83;
26.83; evolves from : ;25.83;
45.83; evolves from : ;43.83;44.83;
49.83; evolves from : ;48.83;
53.83; evolves from : ;52.83;
55.83; evolves from : ;54.83;
68.83; evolves from : ;67.83;
71.83; evolves from : ;69.83;70.83;
80.83; evolves from : ;79.83;199.83;
122.83; evolves from : ;258.83;
135.83; evolves from : ;133.83;134.83;
136.83; evolves from : ;133.83;134.83;
171.83; evolves from : ;170.83;
182.83; evolves from : ;43.83;44.83;
196.83; evolves from : ;133.83;134.83;
197.83; evolves from : ;133.83;134.83;
254.83; evolves from : ;190.83;
266.83; evolves from : ;114.83;
271.83; evolves from : ;133.83;134.83;
272.83; evolves from : ;133.83;134.83;
287.83; evolves from : ;285.83;
288.83; evolves from : ;285.83;
309.83; evolves from : ;386.83;
313.83; evolves from : ;311.83;
339.83; evolves from : ;133.83;134.83;
367.83; evolves from : ;366.83;
3.85; evolves from : ;1.84;
9.85; evolves from : ;7.84;
20.85; evolves from : ;19.84;20.84;19.85;
28.85; evolves from : ;28.84;
45.85; evolves from : ;44.85;
49.85; evolves from : ;48.84;
65.85; evolves from : ;63.84;
76.85; evolves from : ;74.84;
80.85; evolves from : ;79.84;80.84;
101.85; evolves from : ;100.84;101.84;100.85;
105.85; evolves from : ;104.84;
107.85; evolves from : ;106.85;
110.85; evolves from : ;109.84;
122.85; evolves from : ;122.84;
124.85; evolves from : ;238.84;
134.85; evolves from : ;135.84;135.85;
136.85; evolves from : ;135.84;135.85;
149.85; evolves from : ;147.84;148.84;148.85;
160.85; evolves from : ;158.84;
162.85; evolves from : ;161.84;
164.85; evolves from : ;163.84;
171.85; evolves from : ;170.84;170.85;
182.85; evolves from : ;44.85;
196.85; evolves from : ;135.84;135.85;
197.85; evolves from : ;135.84;135.85;
199.85; evolves from : ;79.84;80.84;
201.85; evolves from : ;201.84;
214.85; evolves from : ;214.84;
219.85; evolves from : ;218.84;
237.85; evolves from : ;106.85;
265.85; evolves from : ;111.84;112.85;111.85;
268.85; evolves from : ;126.85;
271.85; evolves from : ;135.84;135.85;
272.85; evolves from : ;135.84;135.85;
281.85; evolves from : ;279.84;280.84;
295.85; evolves from : ;295.84;
299.85; evolves from : ;299.84;
333.85; evolves from : ;390.84;
334.85; evolves from : ;392.84;
337.85; evolves from : ;397.84;337.84;
339.85; evolves from : ;135.84;135.85;
353.85; evolves from : ;402.85;
355.85; evolves from : ;404.84;
359.85; evolves from : ;406.84;
362.85; evolves from : ;411.84;411.85;
370.85; evolves from : ;370.84;
18.87; evolves from : ;16.86;17.86;18.86;
45.87; evolves from : ;43.86;
55.87; evolves from : ;54.86;
57.87; evolves from : ;56.86;57.86;
71.87; evolves from : ;69.87;
73.87; evolves from : ;72.86;73.86;
76.87; evolves from : ;74.86;75.86;75.87;
78.87; evolves from : ;77.86;
80.87; evolves from : ;79.86;
87.87; evolves from : ;86.86;
89.87; evolves from : ;88.86;
91.87; evolves from : ;90.86;91.86;
99.87; evolves from : ;98.86;99.86;
101.87; evolves from : ;101.86;
106.87; evolves from : ;236.86;106.86;107.86;
107.87; evolves from : ;236.86;106.86;107.86;
130.87; evolves from : ;130.86;129.87;
134.87; evolves from : ;133.86;339.87;
135.87; evolves from : ;133.86;339.87;
136.87; evolves from : ;133.86;339.87;
143.87; evolves from : ;260.86;143.86;
169.87; evolves from : ;41.86;42.86;
171.87; evolves from : ;170.86;170.87;
182.87; evolves from : ;43.86;
189.87; evolves from : ;187.86;188.86;
192.87; evolves from : ;191.87;
195.87; evolves from : ;194.86;
196.87; evolves from : ;133.86;339.87;
197.87; evolves from : ;133.86;339.87;
199.87; evolves from : ;79.86;
230.87; evolves from : ;116.86;117.86;
237.87; evolves from : ;236.86;106.86;107.86;
263.87; evolves from : ;81.86;82.86;
264.87; evolves from : ;108.87;
265.87; evolves from : ;112.87;
267.87; evolves from : ;239.86;
271.87; evolves from : ;133.86;339.87;
272.87; evolves from : ;133.86;339.87;
288.87; evolves from : ;285.86;287.87;
295.87; evolves from : ;295.86;
299.87; evolves from : ;298.86;
310.87; evolves from : ;310.86;
313.87; evolves from : ;311.86;311.87;
9.89; evolves from : ;8.88;
12.89; evolves from : ;11.89;
18.89; evolves from : ;16.88;17.88;17.89;16.89;
26.89; evolves from : ;25.88;25.89;
40.89; evolves from : ;39.88;39.89;
49.89; evolves from : ;48.88;49.88;48.89;
53.89; evolves from : ;52.88;
55.89; evolves from : ;54.88;54.89;
57.89; evolves from : ;56.88;
68.89; evolves from : ;66.88;
71.89; evolves from : ;69.88;70.88;70.89;
73.89; evolves from : ;72.88;72.89;
76.89; evolves from : ;74.88;
80.89; evolves from : ;79.88;79.89;
83.89; evolves from : ;83.88;
85.89; evolves from : ;84.89;
87.89; evolves from : ;86.88;
89.89; evolves from : ;89.88;88.89;
91.89; evolves from : ;90.88;
103.89; evolves from : ;102.88;102.89;
136.89; evolves from : ;133.88;134.89;135.89;197.88;197.89;133.89;
160.89; evolves from : ;158.88;158.89;
169.89; evolves from : ;41.88;42.88;42.89;41.89;
171.89; evolves from : ;170.88;170.89;
182.89; evolves from : ;43.88;44.88;45.89;44.89;43.89;
185.89; evolves from : ;185.88;
196.89; evolves from : ;133.88;134.89;135.89;197.88;197.89;133.89;
199.89; evolves from : ;79.88;79.89;
230.89; evolves from : ;116.88;117.89;
242.89; evolves from : ;113.89;
256.89; evolves from : ;198.89;
264.89; evolves from : ;108.89;
266.89; evolves from : ;114.88;
267.89; evolves from : ;125.89;
268.89; evolves from : ;126.89;
271.89; evolves from : ;133.88;134.89;135.89;197.88;197.89;133.89;
272.89; evolves from : ;133.88;134.89;135.89;197.88;197.89;133.89;
288.89; evolves from : ;285.88;286.88;287.89;
339.89; evolves from : ;133.88;134.89;135.89;197.88;197.89;133.89;
359.89; evolves from : ;407.88;
367.89; evolves from : ;365.89;
26.91; evolves from : ;25.90;
34.91; evolves from : ;32.90;
45.91; evolves from : ;43.90;
47.91; evolves from : ;46.90;47.90;
55.91; evolves from : ;54.90;
62.91; evolves from : ;61.91;
71.91; evolves from : ;70.91;69.91;
80.91; evolves from : ;79.90;80.90;199.91;
85.91; evolves from : ;84.90;
87.91; evolves from : ;86.90;86.91;
91.91; evolves from : ;91.90;90.91;
94.91; evolves from : ;94.90;93.91;92.91;
99.91; evolves from : ;98.90;
106.91; evolves from : ;107.91;
119.91; evolves from : ;119.90;
134.91; evolves from : ;197.90;197.91;
135.91; evolves from : ;197.90;197.91;
136.91; evolves from : ;197.90;197.91;
141.91; evolves from : ;140.90;
151.91; evolves from : ;151.90;
171.91; evolves from : ;170.90;171.90;170.91;
182.91; evolves from : ;43.90;
186.91; evolves from : ;61.91;
189.91; evolves from : ;188.90;
196.91; evolves from : ;197.90;197.91;
211.91; evolves from : ;211.90;
222.91; evolves from : ;222.90;
230.91; evolves from : ;116.90;
237.91; evolves from : ;107.91;
265.91; evolves from : ;111.91;
267.91; evolves from : ;239.90;
271.91; evolves from : ;197.90;197.91;
272.91; evolves from : ;197.90;197.91;
288.91; evolves from : ;287.91;
339.91; evolves from : ;197.90;197.91;
9.94; evolves from : ;7.92;
12.94; evolves from : ;12.92;
24.94; evolves from : ;23.92;24.93;
34.94; evolves from : ;33.94;
49.94; evolves from : ;49.93;48.93;
51.94; evolves from : ;50.92;
55.94; evolves from : ;54.93;
62.94; evolves from : ;61.92;186.92;186.94;61.93;
78.94; evolves from : ;77.92;78.92;
80.94; evolves from : ;199.94;
83.94; evolves from : ;83.92;83.93;
85.94; evolves from : ;84.92;85.92;
91.94; evolves from : ;90.92;90.94;
97.94; evolves from : ;96.92;96.93;96.94;
103.94; evolves from : ;102.92;
105.94; evolves from : ;104.92;105.92;105.93;104.93;104.94;
106.94; evolves from : ;237.94;
107.94; evolves from : ;237.94;
127.94; evolves from : ;127.93;
130.94; evolves from : ;129.92;
132.94; evolves from : ;132.92;132.93;
136.94; evolves from : ;133.92;134.94;135.94;196.92;196.93;196.94;197.92;197.93;197.94;272.94;339.94;
141.94; evolves from : ;140.92;141.92;141.93;140.93;
154.94; evolves from : ;154.92;
168.94; evolves from : ;168.92;
171.94; evolves from : ;170.92;170.93;170.94;
201.94; evolves from : ;201.92;
212.94; evolves from : ;123.93;
213.94; evolves from : ;213.92;
219.94; evolves from : ;218.92;219.92;218.93;218.94;
224.94; evolves from : ;223.93;223.94;
225.94; evolves from : ;225.93;
243.94; evolves from : ;243.92;
244.94; evolves from : ;244.92;
271.94; evolves from : ;133.92;134.94;135.94;196.92;196.93;196.94;197.92;197.93;197.94;272.94;339.94;
281.94; evolves from : ;279.92;
288.94; evolves from : ;287.94;
290.94; evolves from : ;290.92;
302.94; evolves from : ;301.92;302.92;
326.94; evolves from : ;326.93;
329.94; evolves from : ;328.92;328.93;
331.94; evolves from : ;330.92;
332.94; evolves from : ;388.92;
334.94; evolves from : ;334.92;
340.94; evolves from : ;340.92;
355.94; evolves from : ;404.92;
356.94; evolves from : ;289.92;289.94;
358.94; evolves from : ;358.92;358.93;
380.94; evolves from : ;380.92;
20.97; evolves from : ;20.96;
22.97; evolves from : ;21.96;
45.97; evolves from : ;45.96;182.97;
49.97; evolves from : ;48.96;
62.97; evolves from : ;186.97;
65.97; evolves from : ;63.96;64.97;
76.97; evolves from : ;74.96;
87.97; evolves from : ;86.96;
105.97; evolves from : ;104.96;
119.97; evolves from : ;118.96;
134.97; evolves from : ;197.97;
135.97; evolves from : ;197.97;
136.97; evolves from : ;197.97;
160.97; evolves from : ;160.96;
171.97; evolves from : ;170.96;170.97;
196.97; evolves from : ;197.97;
199.97; evolves from : ;79.96;80.97;79.97;
230.97; evolves from : ;116.96;117.97;116.97;
242.97; evolves from : ;259.96;
256.97; evolves from : ;198.96;
263.97; evolves from : ;82.97;
264.97; evolves from : ;108.97;
271.97; evolves from : ;197.97;
272.97; evolves from : ;197.97;
313.97; evolves from : ;311.96;311.97;
331.97; evolves from : ;330.96;
339.97; evolves from : ;197.97;
345.97; evolves from : ;345.96;
354.97; evolves from : ;403.96;
355.97; evolves from : ;404.96;
362.97; evolves from : ;411.97;
370.97; evolves from : ;370.96;
373.97; evolves from : ;373.96;
28.99; evolves from : ;27.98;
55.99; evolves from : ;54.98;
76.99; evolves from : ;74.98;
119.99; evolves from : ;119.98;
134.99; evolves from : ;133.98;197.99;
135.99; evolves from : ;133.98;197.99;
136.99; evolves from : ;133.98;197.99;
196.99; evolves from : ;133.98;197.99;
199.99; evolves from : ;79.98;80.99;
211.99; evolves from : ;211.98;
224.99; evolves from : ;223.98;
225.99; evolves from : ;225.98;
230.99; evolves from : ;116.98;116.99;
242.99; evolves from : ;113.99;
254.99; evolves from : ;254.98;190.99;
271.99; evolves from : ;133.98;197.99;
272.99; evolves from : ;133.98;197.99;
314.99; evolves from : ;387.98;
337.99; evolves from : ;398.99;
339.99; evolves from : ;133.98;197.99;
363.99; evolves from : ;412.98;
9.101; evolves from : ;7.100;8.100;9.100;
20.101; evolves from : ;19.100;20.100;
24.101; evolves from : ;23.100;24.100;
28.101; evolves from : ;27.100;28.100;
31.101; evolves from : ;29.100;30.100;31.100;
38.101; evolves from : ;37.100;38.100;
45.101; evolves from : ;43.100;44.100;45.100;182.100;43.101;
49.101; evolves from : ;48.100;49.100;
53.101; evolves from : ;52.100;53.100;
59.101; evolves from : ;58.100;59.100;
62.101; evolves from : ;60.100;61.100;62.100;186.100;186.101;
71.101; evolves from : ;69.100;70.100;71.100;
78.101; evolves from : ;77.100;78.100;
80.101; evolves from : ;79.100;80.100;199.101;
89.101; evolves from : ;88.100;89.100;
91.101; evolves from : ;90.100;91.100;
105.101; evolves from : ;104.100;105.100;104.101;
106.101; evolves from : ;106.100;107.100;107.101;
110.101; evolves from : ;109.100;110.100;
115.101; evolves from : ;115.100;
119.101; evolves from : ;118.100;119.100;
128.101; evolves from : ;128.100;
130.101; evolves from : ;129.100;130.100;129.101;
139.101; evolves from : ;138.100;139.100;
141.101; evolves from : ;140.100;141.100;
149.101; evolves from : ;147.100;148.100;149.100;
164.101; evolves from : ;163.100;
166.101; evolves from : ;165.100;
171.101; evolves from : ;170.100;170.101;
178.101; evolves from : ;177.100;177.101;
181.101; evolves from : ;179.100;
182.101; evolves from : ;43.100;44.100;45.100;182.100;43.101;
184.101; evolves from : ;252.100;183.100;
185.101; evolves from : ;185.100;
189.101; evolves from : ;187.100;
202.101; evolves from : ;202.100;
206.101; evolves from : ;206.100;
208.101; evolves from : ;95.100;
210.101; evolves from : ;209.101;
211.101; evolves from : ;211.100;
212.101; evolves from : ;123.100;
214.101; evolves from : ;214.100;
217.101; evolves from : ;216.100;
224.101; evolves from : ;224.100;
225.101; evolves from : ;225.100;
227.101; evolves from : ;227.100;
229.101; evolves from : ;229.100;
230.101; evolves from : ;116.100;117.100;117.101;
235.101; evolves from : ;235.100;
237.101; evolves from : ;106.100;107.100;107.101;
242.101; evolves from : ;113.100;
248.101; evolves from : ;248.100;
250.101; evolves from : ;250.100;
254.101; evolves from : ;190.100;
255.101; evolves from : ;200.101;
256.101; evolves from : ;198.100;
263.101; evolves from : ;81.100;82.100;263.100;82.101;81.101;
264.101; evolves from : ;108.100;
265.101; evolves from : ;111.100;112.100;
266.101; evolves from : ;114.100;114.101;
267.101; evolves from : ;239.100;125.100;125.101;
268.101; evolves from : ;126.100;
281.101; evolves from : ;279.100;
284.101; evolves from : ;282.100;
287.101; evolves from : ;285.100;
288.101; evolves from : ;285.100;
293.101; evolves from : ;291.100;293.100;
299.101; evolves from : ;299.100;
302.101; evolves from : ;301.100;301.101;
337.101; evolves from : ;397.100;
349.101; evolves from : ;349.100;
350.101; evolves from : ;350.100;
352.101; evolves from : ;400.100;
356.101; evolves from : ;382.100;289.101;
357.101; evolves from : ;357.100;
358.101; evolves from : ;358.100;
363.101; evolves from : ;412.101;
9.103; evolves from : ;7.102;
26.103; evolves from : ;25.102;25.103;
45.103; evolves from : ;43.102;44.102;
53.103; evolves from : ;52.102;52.103;
68.103; evolves from : ;66.103;
94.103; evolves from : ;92.102;
97.103; evolves from : ;96.102;
103.103; evolves from : ;102.102;
115.103; evolves from : ;115.102;
132.103; evolves from : ;132.102;
134.103; evolves from : ;133.102;135.103;
136.103; evolves from : ;133.102;135.103;
171.103; evolves from : ;170.102;170.103;
182.103; evolves from : ;43.102;44.102;
185.103; evolves from : ;257.103;
189.103; evolves from : ;187.102;
196.103; evolves from : ;133.102;135.103;
197.103; evolves from : ;133.102;135.103;
201.103; evolves from : ;201.102;
205.103; evolves from : ;204.102;
212.103; evolves from : ;123.102;
235.103; evolves from : ;235.102;
242.103; evolves from : ;113.102;113.103;
254.103; evolves from : ;190.102;
264.103; evolves from : ;108.102;
269.103; evolves from : ;175.102;176.102;
270.103; evolves from : ;193.102;
271.103; evolves from : ;133.102;135.103;
272.103; evolves from : ;133.102;135.103;
278.103; evolves from : ;276.103;
293.103; evolves from : ;291.102;
299.103; evolves from : ;298.102;
306.103; evolves from : ;305.102;
313.103; evolves from : ;311.102;311.103;
326.103; evolves from : ;325.102;
339.103; evolves from : ;133.102;135.103;
351.103; evolves from : ;351.102;
354.103; evolves from : ;403.102;
362.103; evolves from : ;411.102;
364.103; evolves from : ;413.103;
3.105; evolves from : ;2.105;
12.105; evolves from : ;10.105;
20.105; evolves from : ;20.104;
40.105; evolves from : ;39.104;
45.105; evolves from : ;45.104;
57.105; evolves from : ;56.104;
76.105; evolves from : ;74.104;
80.105; evolves from : ;79.104;80.104;
105.105; evolves from : ;104.104;104.105;
107.105; evolves from : ;106.105;237.105;
115.105; evolves from : ;115.104;
142.105; evolves from : ;142.104;
151.105; evolves from : ;151.104;
169.105; evolves from : ;41.104;42.104;
171.105; evolves from : ;170.104;170.105;
182.105; evolves from : ;45.104;
196.105; evolves from : ;133.104;134.105;135.105;136.104;136.105;197.105;
199.105; evolves from : ;79.104;80.104;
201.105; evolves from : ;201.104;
205.105; evolves from : ;204.104;
208.105; evolves from : ;95.104;
211.105; evolves from : ;211.104;
224.105; evolves from : ;223.104;
256.105; evolves from : ;198.104;198.105;
263.105; evolves from : ;81.104;
264.105; evolves from : ;108.105;
267.105; evolves from : ;239.104;125.104;125.105;
270.105; evolves from : ;193.105;
271.105; evolves from : ;133.104;134.105;135.105;136.104;136.105;197.105;
272.105; evolves from : ;133.104;134.105;135.105;136.104;136.105;197.105;
275.105; evolves from : ;137.104;
284.105; evolves from : ;282.104;
308.105; evolves from : ;307.104;308.104;
313.105; evolves from : ;311.104;311.105;
318.105; evolves from : ;316.105;
326.105; evolves from : ;325.104;
333.105; evolves from : ;390.104;
336.105; evolves from : ;395.104;
338.105; evolves from : ;399.104;
339.105; evolves from : ;133.104;134.105;135.105;136.104;136.105;197.105;
341.105; evolves from : ;341.104;
351.105; evolves from : ;351.104;
353.105; evolves from : ;402.104;
356.105; evolves from : ;289.104;289.105;
361.105; evolves from : ;409.104;
362.105; evolves from : ;411.105;
49.106; evolves from : ;48.106;
59.106; evolves from : ;58.106;59.107;
65.106; evolves from : ;63.236;64.107;65.107;65.237;
76.106; evolves from : ;74.106;75.107;75.236;
78.106; evolves from : ;78.107;
80.106; evolves from : ;79.236;79.106;199.237;
85.106; evolves from : ;85.237;
89.106; evolves from : ;88.237;
97.106; evolves from : ;96.107;97.236;
101.106; evolves from : ;100.236;101.236;
105.106; evolves from : ;105.107;
115.106; evolves from : ;115.107;
124.106; evolves from : ;124.107;
128.106; evolves from : ;128.107;
131.106; evolves from : ;131.107;
143.106; evolves from : ;143.107;
151.106; evolves from : ;151.236;
157.106; evolves from : ;157.237;
166.106; evolves from : ;166.107;166.237;
181.106; evolves from : ;181.107;
184.106; evolves from : ;184.107;183.236;184.236;252.237;
185.106; evolves from : ;185.107;
189.106; evolves from : ;187.236;189.107;
192.106; evolves from : ;191.236;191.106;191.107;
195.106; evolves from : ;194.236;195.107;
199.106; evolves from : ;79.236;79.106;199.237;
201.106; evolves from : ;201.107;
205.106; evolves from : ;204.236;204.107;205.107;
208.106; evolves from : ;95.236;
214.106; evolves from : ;214.107;
219.106; evolves from : ;218.106;
224.106; evolves from : ;223.107;224.237;
226.106; evolves from : ;261.236;
235.106; evolves from : ;235.107;
242.106; evolves from : ;113.107;
254.106; evolves from : ;190.236;190.106;
263.106; evolves from : ;81.106;82.106;82.107;
266.106; evolves from : ;114.107;
267.106; evolves from : ;125.106;
268.106; evolves from : ;126.107;
270.106; evolves from : ;193.107;270.107;
273.106; evolves from : ;207.236;
274.106; evolves from : ;220.236;
275.106; evolves from : ;275.107;
295.106; evolves from : ;295.107;295.237;
296.106; evolves from : ;384.236;
310.106; evolves from : ;310.237;
313.106; evolves from : ;311.236;311.106;312.106;311.107;313.107;312.236;313.237;311.237;
329.106; evolves from : ;328.107;329.107;
333.106; evolves from : ;333.107;
335.106; evolves from : ;335.107;
338.106; evolves from : ;399.236;338.236;
348.106; evolves from : ;348.237;
357.106; evolves from : ;405.106;405.237;
361.106; evolves from : ;361.107;
364.106; evolves from : ;364.237;
367.106; evolves from : ;365.106;
373.106; evolves from : ;373.107;
6.107; evolves from : ;4.236;5.106;6.106;5.236;6.237;5.237;
12.107; evolves from : ;12.106;
18.107; evolves from : ;16.236;18.106;17.236;
22.107; evolves from : ;22.106;
24.107; evolves from : ;23.236;23.106;24.106;
26.107; evolves from : ;172.236;25.106;26.106;25.107;25.236;25.237;
34.107; evolves from : ;32.236;33.106;34.106;33.236;34.237;
40.107; evolves from : ;174.236;39.106;40.106;39.236;
47.107; evolves from : ;47.106;47.237;
49.107; evolves from : ;48.106;
57.107; evolves from : ;56.236;56.106;57.106;
